ID,SKU,Type,Product Title,Description,Main Category,Sub-Category,Sub-Category,  Price  ,Unit,Images,Visibility in Catalog
C94,C5481,simple,Chefmaster Royal Blue Liqua-Gel Color 12 x 10.5 oz,Chefmaster Royal Blue Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$43.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5481.jpg,visible
C94,C5480,simple,Chefmaster Sky Blue Liqua-Gel Color 12 x 10.5 oz,Chefmaster Sky Blue Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$37.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5480.jpg,visible
C75,C548,simple,Blackened Redfish 4 x 24 oz,Blackened Redfish 4 x 24 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$110.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C548.jpg,visible
C94,C5479,simple,Chefmaster Coal Black Liqua-Gel Color 12 x 10.5 oz,Chefmaster Coal Black Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$52.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5479.jpg,visible
C94,C5478,simple,Chefmaster Leaf Green Liqua-Gel Color 12 x 10.5 oz,Chefmaster Leaf Green Liqua-Gel Color 12 x 10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$39.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5478.jpg,visible
C94,C5477,simple,Chefmaster Christmas Red Liqua-Gel Color 12 x10.5 oz,Chefmaster Christmas Red Liqua-Gel Color 12 x10.5 oz,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$43.00,Bot.,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5477.jpg,visible
C94,C5476,simple,Cacao Noel Dark Coating Buttons 22 lb,Cacao Noel Dark Coating Buttons 22 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$430.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5476.jpg,visible
C94,C5475,simple,Boyajian Orange Oil 100% Pure 12 x 375 ml,Boyajian Orange Oil 100% Pure 12 x 375 ml,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$65.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5475.jpg,visible
C94,C5474,simple,Boyajian Lemon Oil 100% Pure 12 x 375 ml,Boyajian Lemon Oil 100% Pure 12 x 375 ml,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$110.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5474.jpg,visible
C94,C5473,simple,PatisFrance Almond Paste Fondante 33% 4 X 5 KG,PatisFrance Almond Paste Fondante 33% 4 X 5 KG,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$210.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5473.jpg,visible
C65,C5471,simple,Port Royal Premium Chunk Light Tuna 6 x 66.5 oz,Port Royal Premium Chunk Light Tuna 6 x 66.5 oz,Pantry,Seafood Products / Other,Pantry>Seafood Products / Other,$190.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5471.jpg,visible
C94,C5470,simple,Nutley Farms Whole Natural Almonds 7 lb,Nutley Farms Whole Natural Almonds 7 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$210.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5470.jpg,visible
C94,C5469,simple,Nutley Farms Whole Blanched Almonds 7 lb,Nutley Farms Whole Blanched Almonds 7 lb,Pantry,Rader Foods- Pastry,Pantry>Rader Foods- Pastry,$270.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5469.jpg,visible
C70,C5468,simple,Savor Star Anise 6 x 7.5 oz,Savor Star Anise 6 x 7.5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$276.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5468.jpg,visible
C70,C5466,simple,Global American Spice Basil Leaves 6 x 4 oz,Global American Spice Basil Leaves 6 x 4 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$53.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5466.jpg,visible
C70,C5464,simple,American Spice Whole Sesame Seed 6 x 15 oz,American Spice Whole Sesame Seed 6 x 15 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$61.81,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5464.jpg,visible
C70,C5462,simple,American Spice Ground Nutmeg 6 x 12 oz,American Spice Ground Nutmeg 6 x 12 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$240.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5462.jpg,visible
C70,C5461,simple,American Spice Red Cayenne 6 x 13 oz,American Spice Red Cayenne 6 x 13 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$96.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5461.jpg,visible
C70,C5460,simple,American Spice Cinnamon Stick 6 x 6.5 oz,American Spice Cinnamon Stick 6 x 6.5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$115.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5460.jpg,visible
C75,C546,simple,Cajun Seasoning 6 x 18 oz,Cajun Seasoning 6 x 18 oz,Pantry,Cajun Spices & Others ,Pantry>Cajun Spices & Others ,$288.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C546.png,visible
C05,C5459,simple,Sauer's Cream of Tartar 6 x 28 oz,Sauer's Cream of Tartar 6 x 28 oz,Pantry,Sauces and Condiments,Pantry>Sauces and Condiments,$240.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5459.jpg,visible
C70,C5458,simple,American Spice Sazon All Purpose Seasoning 6 x 21 oz,American Spice Sazon All Purpose Seasoning 6 x 21 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$77.17,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5458.jpg,visible
C70,C5457,simple,American Spice Chicken Rotisserie Seasoning 6 x 17.5oz,American Spice Chicken Rotisserie Seasoning 6 x 17.5oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$72.43,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5457.jpg,visible
C70,C5455,simple,Global American Spice Smoked Paprika 6 x 13 oz,Global American Spice Smoked Paprika 6 x 13 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$85.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5455.jpg,visible
C70,C5454,simple,Global American Spice Anise Seed 6 x 11.5oz,Global American Spice Anise Seed 6 x 11.5oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$97.66,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5454.jpg,visible
C70,C5453,simple,Global American Spice Thyme Leaves 6 x 5.5oz,Global American Spice Thyme Leaves 6 x 5.5oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$75.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5453.jpg,visible
C70,C5451,simple,Global American Spice Celery Salt 6 x 28 oz,Global American Spice Celery Salt 6 x 28 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$45.99,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5451.jpg,visible
C70,C545,simple,Ground All Spice 6 x 1 lb,Ground All Spice 6 x 1 lb,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$62.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C545.jpg,visible
C70,C5449,simple,Global American Spice CardamomSeeds Grd. 6 x 14 oz,Global American Spice CardamomSeeds Grd. 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$575.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5449.jpg,visible
C70,C5448,simple,Global American Spice Wh. Cloves 6 x 10 oz,Global American Spice Wh. Cloves 6 x 10 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$225.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5448.jpg,visible
C70,C5447,simple,Global American Spice Whole Allspice 6 x 9.5 oz,Global American Spice Whole Allspice 6 x 9.5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$118.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5447.jpg,visible
C70,C5446,simple,Global American Spice Tarragon Leaves 6 x 3 oz,Global American Spice Tarragon Leaves 6 x 3 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$89.25,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5446.jpg,visible
C70,C5442,simple,Global American Spice Crushed Red Pepper 6 x 9.5 oz,Global American Spice Crushed Red Pepper 6 x 9.5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$85.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5442.jpg,visible
C70,C5441,simple,Global American Spice Wh. Black Pepper 6 x 13 oz,Global American Spice Wh. Black Pepper 6 x 13 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$180.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5441.jpg,visible
C70,C5439,simple,Global American Spice Dill Weed 6 x 5 oz,Global American Spice Dill Weed 6 x 5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$53.83,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5439.jpg,visible
C70,C5438,simple,Global American Spice Wh.Nutmeg 6 x 14 oz,Global American Spice Wh.Nutmeg 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$380.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5438.jpg,visible
C70,C5437,simple,Global American Spice Grd.Cloves 6 x 14 oz,Global American Spice Grd.Cloves 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$198.76,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5437.jpg,visible
C70,C5436,simple,Global American Spice Cinnamon Powder 6 x 12 oz,Global American Spice Cinnamon Powder 6 x 12 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$69.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5436.jpg,visible
C70,C5435,simple,Global American Spice Italian Seas.6 x 5 oz,Global American Spice Italian Seas.6 x 5 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$60.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5435.jpg,visible
C70,C5434,simple,Global American Spice Grd.White Pepper 6 x 14 oz,Global American Spice Grd.White Pepper 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$202.38,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5434.jpg,visible
C70,C5433,simple,Global American Spice Gran.Garlic 6 x 18 oz,Global American Spice Gran.Garlic 6 x 18 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$140.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5433.jpg,visible
C70,C5431,simple,Global American Spice All Spice Grd. 6 x 14 oz,Global American Spice All Spice Grd. 6 x 14 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$110.53,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5431.jpg,visible
C65,C543,simple,Shrimp Soup Base 6\1 lb,Shrimp Soup Base 6\1 lb,Pantry,Seafood Products / Other,Pantry>Seafood Products / Other,$320.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C543.jpg,visible
C23,C5426,simple,Global Pitted Medium Black Olives 6 x 105 oz,Global Pitted Medium Black Olives 6 x 105 oz,Pantry,Global,Pantry>Global,$135.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5426.jpg,visible
C23,C5415,simple,Global Chef Ground Cinnamon 16 oz,Global Chef Ground Cinnamon 16 oz,Pantry,Global,Pantry>Global,$28.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5415.jpg,visible
C23,C5410,simple,Finest Choice Whole White Pepper 16 oz,Finest Choice Whole White Pepper 16 oz,Pantry,Global,Pantry>Global,$39.90,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5410.jpg,visible
C70,C541,simple,Sysco Whole White Pepper 6 x 20 oz,Sysco Whole White Pepper 6 x 20 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$450.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C541.jpg,visible
C15,C5409,simple,Marina Honey Mustard Dressing 4 x 1 gal,Marina Honey Mustard Dressing 4 x 1 gal,Pantry,Dressings & Oils,Pantry>Dressings & Oils,$135.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5409.jpg,visible
C23,C5395,simple,American Spice Arrowroot 6 x 16 oz,American Spice Arrowroot 6 x 16 oz,Pantry,Global,Pantry>Global,$85.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5395.jpg,visible
C23,C5389,simple,Clear Liquid Shortening Liq. 35 Lb,Clear Liquid Shortening Liq. 35 Lb,Pantry,Global,Pantry>Global,$210.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5389.jpg,visible
C23,C5387,simple,Imitation Vanilla Extract 4 x 1 gl,Imitation Vanilla Extract 4 x 1 gl,Pantry,Global,Pantry>Global,$115.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5387.jpg,visible
C70,C538,simple,Roland Green Pepper Corns 24 x 3.52 oz.,Roland Green Pepper Corns 24 x 3.52 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$165.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C538.jpg,visible
C23,C5379,simple,Global Amer.Spice Spanish Paprika 6 x 14 oz,Global Amer.Spice Spanish Paprika 6 x 14 oz,Pantry,Global,Pantry>Global,$75.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5379.jpg,visible
C23,C5378,simple,Global Chef Table Grd. Blk. Pepper 6 x 16,Global Chef Table Grd. Blk. Pepper 6 x 16,Pantry,Global,Pantry>Global,$49.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5378.jpg,visible
C23,C5374,simple,Global Chef Wild Flower Honey 6 x 5 lb,Global Chef Wild Flower Honey 6 x 5 lb,Pantry,Global,Pantry>Global,$430.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5374.jpg,visible
C70,C537,simple,Caribbean Jerk Seasoning 6 x 18 oz,Caribbean Jerk Seasoning 6 x 18 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$270.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C537.png,visible
C23,C5366,simple,Global Chef Black Beans 6 x 105,Global Chef Black Beans 6 x 105,Pantry,Global,Pantry>Global,$84.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5366.jpg,visible
C23,C5361,simple,Global Supreme Cocktail Onions 12 x 32,Global Supreme Cocktail Onions 12 x 32,Pantry,Global,Pantry>Global,$95.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5361.jpg,visible
C70,C536,simple,Rosemary 6 oz.,Rosemary 6 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$29.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C536.jpg,visible
C23,C5351,simple,Global Chef Peas 6 x 105,Global Chef Peas 6 x 105,Pantry,Global,Pantry>Global,$89.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5351.jpg,visible
C70,C533,simple,Sweet Basil 5 oz.,Sweet Basil 5 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$22.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C533.jpg,visible
C70,C532,simple,Dill Weed 5 oz.,Dill Weed 5 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$39.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C532.jpg,visible
C70,C531,simple,Cayenne Ground Red Pepper 14 oz.,Cayenne Ground Red Pepper 14 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$38.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C531.jpg,visible
C45,C5309,simple,Nutella Hazelnut Spread with Cocoa 64 x .88 oz,Nutella Hazelnut Spread with Cocoa 64 x .88 oz,Pantry,"Jams, Jellies, Syrups & Mixes","Pantry>Jams, Jellies, Syrups & Mixes",$125.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5309.jpg,visible
C77,C5307,simple,Roland Green Pepper Corn 24 x 15 oz,Roland Green Pepper Corn 24 x 15 oz,Pantry,Roland,Pantry>Roland,$299.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5307.jpg,visible
C77,C5306,simple,Roland Pitted Manzanilla Olives 4 x 1 gal,Roland Pitted Manzanilla Olives 4 x 1 gal,Pantry,Roland,Pantry>Roland,$210.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5306.jpg,visible
C77,C5305,simple,Roland Stuffed Queen Olives 4 x 1 gal,Roland Stuffed Queen Olives 4 x 1 gal,Pantry,Roland,Pantry>Roland,$410.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5305.jpg,visible
C77,C5303,simple,Roland Slice Bamboo Shoots 6 x 2.92 kg,Roland Slice Bamboo Shoots 6 x 2.92 kg,Pantry,Roland,Pantry>Roland,$235.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5303.jpg,visible
C70,C530,simple,Parsley Flakes 2 oz,Parsley Flakes 2 oz,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$19.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C530.png,visible
C70,C529,simple,Ground Marjoram 11 oz.,Ground Marjoram 11 oz.,Pantry,"Spices, / Seasoning/ Herbs","Pantry>Spices, / Seasoning/ Herbs",$53.00,Each,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C529.jpg,visible
C77,C5286,simple,Hsinchu Rice Noodles 10 x 14.1 oz,Hsinchu Rice Noodles 10 x 14.1 oz,Pantry,Roland,Pantry>Roland,$115.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5286.jpg,visible
C77,C5285,simple,Roland Couscous 12 x 12 oz,Roland Couscous 12 x 12 oz,Pantry,Roland,Pantry>Roland,$85.00,Case.,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5285.jpg,visible
C77,C5282,simple,Roland Organic Soba Noodles 20.01 lbs,Roland Organic Soba Noodles 20.01 lbs,Pantry,Roland,Pantry>Roland,$145.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5282.jpg,visible
C77,C5273,simple,Roland Organic Lo-Mein Noodles 20.01 lbs,Roland Organic Lo-Mein Noodles 20.01 lbs,Pantry,Roland,Pantry>Roland,$110.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5273.jpg,visible
C77,C5272,simple,Panko Breadcrumbs 25 lb,Panko Breadcrumbs 25 lb,Pantry,Roland,Pantry>Roland,$130.00,Bag,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5272.jpg,visible
C77,C5270,simple,Roland Arti. Flavored Oyster Sauce 6 x 64.2,Roland Arti. Flavored Oyster Sauce 6 x 64.2,Pantry,Roland,Pantry>Roland,$170.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5270.jpg,visible
C77,C5269,simple,White Quinoa 2 x 5 lb,White Quinoa 2 x 5 lb,Pantry,Roland,Pantry>Roland,$140.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5269.jpg,visible
C77,C5261,simple,Roland Balsamic Vinegar of Modena 12 x 16.9 oz,Roland Balsamic Vinegar of Modena 12 x 16.9 oz,Pantry,Roland,Pantry>Roland,$145.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5261.jpg,visible
C77,C5257,simple,Roland Prewashed Tri-Color Quinoa 12 x 12 oz,Roland Prewashed Tri-Color Quinoa 12 x 12 oz,Pantry,Roland,Pantry>Roland,$160.00,Case,https://hotelfoodsdev.wpengine.com/wp-content/uploads/2023/05/C5257.jpg,visible
